,Latitude,Longitude
8236,42.88,-82.17
8237,52.42,-105.15
8238,52.77,-104.90
8239,57.12,-118.33
8240,56.73,-111.38
8241,54.02,-109.14
8242,58.45,-116.48
8243,50.36,-119.06
8244,49.23,-124.78
8245,50.70,-119.28
8246,42.40,-82.20
8247,56.97,-130.25
8248,57.85,-113.25
8249,51.28,-100.28
8250,52.19,-127.47
8251,46.45,-71.92
8252,53.45,-109.20
8253,49.52,-108.82
8254,49.10,-117.75
8255,47.22,-53.55
8256,54.62,-126.90
8257,56.88,-117.70
8258,49.83,-99.98
8259,49.78,-119.83
8260,48.05,-68.82
8261,60.25,-111.80
8262,51.45,-112.14
8263,52.35,-125.33
8264,43.90,-80.80
8265,54.12,-114.37
8266,50.13,-101.67
8267,57.80,-117.87
8268,44.52,-79.10
8269,49.35,-109.50
8270,47.70,-79.85
8271,43.73,-79.52
8272,49.25,-123.05
8273,44.38,-77.52
8274,52.12,-114.13
8275,50.18,-96.06
8276,45.43,-77.67
8277,42.83,-80.87
8278,45.05,-75.34
8279,51.39,-56.07
8280,46.20,-71.38
8281,51.70,-121.33
8282,44.98,-64.17
8283,55.33,-123.08
8284,50.22,-125.10
8285,45.61,-63.55
8286,49.85,-55.67
8287,50.83,-58.97
8288,43.03,-81.37
8289,49.40,-98.32
8290,48.62,-87.00
8291,49.27,-122.95
8292,49.33,-122.88
8293,61.76,-121.24
8294,53.98,-129.73
8295,49.63,-115.96
8296,49.05,-100.33
8297,48.50,-81.33
8298,53.14,-115.13
8299,58.62,-117.16
8300,55.13,-121.25
8301,48.35,-74.10
8302,44.00,-80.67
8303,43.27,-79.87
8304,50.20,-66.63
8305,45.48,-74.29
8306,54.10,-124.55
8307,49.58,-81.38
8308,57.20,-126.95
8309,50.60,-104.93
8310,49.17,-69.23
8311,43.17,-82.03
8312,43.38,-81.00
8313,50.95,-126.20
8314,51.52,-107.88
8315,54.80,-66.80
8316,44.12,-79.55
8317,44.57,-78.22
8318,49.47,-120.51
8319,49.88,-113.07
8320,45.28,-62.67
8321,54.13,-115.67
8322,49.37,-123.03
8323,52.18,-113.89
8324,58.58,-119.17
8325,48.50,-68.48
8326,45.38,-70.87
8327,47.90,-69.93
8328,49.50,-98.17
8329,49.41,-82.44
8330,51.77,-104.20
8331,49.10,-122.85
8332,50.42,-125.42
8333,52.15,-111.73
8334,51.30,-56.73
8335,43.55,-80.22
8336,51.36,-116.34
8337,43.95,-78.28
8338,48.83,-125.10
8339,42.85,-80.27
8340,43.73,-65.20
8341,45.41,-64.35
8342,72.98,-84.62
8343,50.34,-110.48
8344,47.73,-53.23
8345,50.05,-125.32
8346,60.71,-135.07
8347,49.13,-111.65
8348,56.23,-64.73
8349,47.23,-60.14
8350,53.83,-128.83
8351,48.43,-123.33
8352,62.80,-92.07
8353,45.55,-72.53
8354,48.40,-68.67
8355,43.97,-79.47
8356,43.93,-66.12
8357,54.42,-124.25
8358,49.73,-118.93
8359,50.55,-96.58
8360,52.13,-110.88
8361,44.20,-77.22
8362,51.08,-115.07
8363,46.12,-70.38
8364,58.65,-131.72
8365,68.80,-140.85
8366,53.13,-109.40
8367,44.07,-80.10
8368,44.60,-76.40
8369,55.27,-119.77
8370,50.08,-98.45
8371,54.67,-126.92
8372,55.45,-128.48
8373,45.53,-78.27
8374,61.98,-132.45
8375,53.97,-101.09
8376,54.80,-126.30
8377,50.60,-101.17
8378,50.09,-122.98
8379,44.27,-66.13
8380,50.60,-112.80
8381,46.45,-72.80
8382,56.90,-117.63
8383,45.17,-78.83
8384,44.18,-78.93
8385,44.66,-63.61
8386,49.38,-103.30
8387,46.92,-54.18
8388,62.18,-75.67
8389,50.95,-99.53
8390,55.68,-129.50
8391,51.03,-120.03
8392,50.67,-100.82
8393,46.32,-79.48
8394,52.23,-61.32
8395,49.37,-110.70
8396,52.85,-117.00
8397,55.58,-117.21
8398,49.40,-98.78
8399,56.88,-69.05
8400,48.89,-71.03
8401,50.55,-121.33
8402,52.83,-111.10
8403,52.72,-111.55
8404,49.90,-98.70
8405,52.19,-128.16
8406,50.70,-121.93
8407,49.78,-86.93
8408,51.75,-68.33
8409,53.30,-124.73
8410,45.38,-76.92
8411,45.43,-71.68
8412,69.36,-124.08
8413,45.15,-74.47
8414,49.27,-125.97
8415,60.30,-134.27
8416,43.63,-80.03
8417,43.13,-79.08
8418,57.02,-117.60
8419,52.80,-114.30
8420,45.42,-75.73
8421,46.92,-55.38
8422,53.03,-122.51
8423,55.37,-116.87
8424,52.13,-122.17
8425,52.30,-112.35
8426,49.40,-123.51
8427,54.48,-112.95
8428,49.82,-74.43
8429,50.19,-61.79
8430,51.65,-115.28
8431,44.03,-79.40
8432,49.40,-123.20
8433,43.75,-81.72
8434,49.20,-112.03
8435,59.67,-127.15
8436,70.03,-126.96
8437,79.99,-85.81
8438,52.57,-103.83
8439,49.03,-122.02
8440,45.20,-71.95
8441,54.41,-114.77
8442,47.62,-57.62
8443,51.72,-102.83
8444,50.16,-120.20
8445,49.78,-94.48
8446,45.80,-79.42
8447,46.48,-71.57
8448,64.30,-96.08
8449,47.18,-67.20
8450,52.78,-111.70
8451,43.92,-79.70
8452,47.00,-70.81
8453,50.65,-57.20
8454,51.53,-116.05
8455,51.42,-121.23
8456,49.13,-125.14
8457,50.57,-111.90
8458,48.17,-55.48
8459,48.78,-123.13
8460,61.97,-132.43
8461,42.05,-82.63
8462,43.88,-80.35
8463,62.37,-140.40
8464,57.26,-105.62
8465,52.08,-113.08
8466,43.33,-81.65
8467,45.12,-74.29
8468,43.19,-79.83
8469,58.70,-118.72
8470,63.62,-135.87
8471,44.93,-78.72
8472,53.57,-113.52
8473,47.98,-66.82
8474,47.80,-64.87
8475,51.13,-99.83
8476,51.55,-121.20
8477,48.12,-75.37
8478,46.05,-71.27
8479,49.91,-116.92
8480,0.00,0.00
8481,48.45,-123.28
8482,45.48,-71.07
8483,49.97,-101.23
8484,47.03,-64.00
8485,45.33,-74.78
8486,49.13,-123.00
8487,54.68,-101.68
8488,54.67,-115.42
8489,61.08,-69.55
8490,51.83,-62.88
8491,48.73,-123.60
8492,50.55,-118.92
8493,48.62,-123.42
8494,52.87,-104.60
8495,52.68,-112.87
8496,41.83,-82.47
8497,45.88,-72.48
8498,43.70,-79.77
8499,52.80,-114.82
8500,43.66,-65.26
8501,50.38,-120.80
8502,44.72,-81.28
8503,49.03,-122.48
8504,49.15,-122.70
8505,51.25,-120.18
8506,48.49,-123.40
8507,62.47,-114.45
8508,47.77,-78.30
8509,52.93,-82.43
8510,48.82,-56.85
8511,53.32,-60.42
8512,44.58,-76.68
8513,49.25,-116.62
8514,49.27,-123.22
8515,43.67,-79.32
8516,43.72,-81.38
8517,53.98,-119.13
8518,45.58,-78.55
8519,62.85,-69.88
8520,49.18,-122.97
8521,45.35,-71.48
8522,45.27,-66.07
8523,48.75,-93.85
8524,47.72,-53.15
8525,45.42,-71.43
8526,51.77,-114.63
8527,52.87,-110.90
8528,54.58,-130.70
8529,52.55,-114.47
8530,51.42,-57.22
8531,43.88,-79.25
8532,50.37,-127.30
8533,52.20,-117.13
8534,44.74,-81.11
8535,53.15,-128.70
8536,49.05,-122.27
8537,49.98,-124.77
8538,46.07,-71.32
8539,80.07,-99.30
8540,45.07,-66.45
8541,49.35,-123.19
8542,53.52,-113.53
8543,45.33,-78.85
8544,51.07,-104.95
8545,45.85,-73.75
8546,53.55,-111.25
8547,48.70,-89.62
8548,50.73,-99.42
8549,55.32,-116.20
8550,49.70,-112.77
8551,48.30,-71.13
8552,51.29,-106.85
8553,48.26,-70.11
8554,46.90,-71.50
8555,46.28,-83.23
8556,52.35,-114.17
8557,51.45,-115.77
8558,44.64,-75.75
8559,53.53,-105.77
8560,51.07,-93.80
8561,48.55,-79.03
8562,42.97,-80.28
8563,48.52,-67.45
8564,45.22,-67.25
8565,53.10,-107.87
8566,52.28,-114.39
8567,48.40,-123.30
8568,47.57,-52.80
8569,44.83,-65.23
8570,68.30,-133.48
8571,49.23,-123.13
8572,55.50,-128.23
8573,49.67,-109.47
8574,48.63,-88.77
8575,50.30,-107.68
8576,52.20,-101.63
8577,45.60,-75.62
8578,50.90,-101.23
8579,50.32,-96.98
8580,52.32,-105.68
8581,49.17,-111.53
8582,48.52,-64.20
8583,44.94,-64.17
8584,49.27,-54.88
8585,46.38,-70.93
8586,51.12,-114.22
8587,49.47,-115.46
8588,52.60,-103.25
8589,48.65,-67.82
8590,48.60,-90.60
8591,68.95,-137.22
8592,49.70,-119.74
8593,54.13,-106.45
8594,45.43,-74.62
8595,46.08,-74.30
8596,48.60,-85.28
8597,45.38,-65.98
8598,65.28,-126.80
8599,50.40,-104.60
8600,61.13,-100.90
8601,49.58,-110.37
8602,58.78,-94.18
8603,53.35,-108.03
8604,68.93,-75.28
8605,54.96,-113.32
8606,48.13,-66.12
8607,48.67,-71.52
8608,45.56,-74.88
8609,45.15,-66.20
8610,43.72,-65.25
8611,49.32,-100.37
8612,48.37,-123.73
8613,50.02,-125.40
8614,53.17,-118.03
8615,49.62,-115.79
8616,48.82,-124.13
8617,48.40,-77.25
8618,46.12,-75.63
8619,49.87,-113.05
8620,53.25,-115.38
8621,52.25,-55.60
8622,44.48,-80.22
8623,45.25,-76.73
8624,53.45,-109.00
8625,45.95,-66.60
8626,48.83,-91.60
8627,68.64,-95.85
8628,47.80,-64.65
8629,50.60,-126.32
8630,51.38,-110.03
8631,51.23,-112.98
8632,52.20,-105.10
8633,44.95,-81.22
8634,57.38,-122.87
8635,68.90,-75.14
8636,51.80,-107.18
8637,45.22,-74.75
8638,65.18,-123.43
8639,49.33,-123.07
8640,49.07,-123.08
8641,56.50,-94.20
8642,50.70,-59.32
8643,46.98,-76.48
8644,53.15,-112.12
8645,48.95,-94.35
8646,48.78,-123.05
8647,53.28,-111.77
8648,51.08,-97.55
8649,54.00,-113.89
8650,43.63,-79.40
8651,46.92,-72.68
8652,45.57,-60.90
8653,51.72,-102.73
8654,51.20,-111.12
8655,54.80,-66.82
8656,56.87,-118.58
8657,42.58,-82.40
8658,53.55,-113.90
8659,48.46,-123.30
8660,53.77,-126.00
8661,58.73,-94.07
8662,47.77,-73.90
8663,43.18,-80.45
8664,45.25,-76.77
8665,51.02,-111.83
8666,51.50,-106.27
8667,49.35,-123.12
8668,44.22,-76.50
8669,47.38,-53.13
8670,46.60,-74.17
8671,49.95,-113.97
8672,45.14,-79.40
8673,49.77,-74.53
8674,50.03,-113.17
8675,47.70,-79.85
8676,43.98,-77.92
8677,45.52,-73.42
8678,50.47,-116.05
8679,50.18,-96.06
8680,47.71,-59.31
8681,44.02,-79.45
8682,57.48,-117.65
8683,49.23,-65.43
8684,50.70,-120.44
8685,49.93,-126.65
8686,51.50,-98.60
8687,49.72,-105.37
8688,50.57,-104.83
8689,45.03,-64.87
8690,49.40,-98.32
8691,53.63,-77.70
8692,60.63,-135.08
8693,45.32,-67.22
8694,46.07,-61.38
8695,49.27,-99.18
8696,52.50,-116.05
8697,52.73,-113.90
8698,48.52,-123.42
8699,66.09,-96.51
8700,53.73,-106.72
8701,46.13,-79.53
8702,45.83,-71.38
8703,54.02,-126.13
8704,46.77,-53.62
8705,49.05,-76.97
8706,49.32,-67.38
8707,51.58,-122.25
8708,47.68,-65.38
8709,50.88,-119.48
8710,54.02,-121.67
8711,49.10,-122.73
8712,48.65,-93.43
8713,50.74,-111.62
8714,49.67,-119.95
8715,45.15,-71.80
8716,44.55,-64.70
8717,68.30,-133.48
8718,50.50,-117.30
8719,45.87,-73.00
8720,53.62,-117.70
8721,50.22,-66.27
8722,48.90,-123.35
8723,43.95,-79.13
8724,44.27,-79.91
8725,51.82,-113.22
8726,69.55,-93.58
8727,45.63,-72.95
8728,49.73,-123.15
8729,50.43,-103.28
8730,50.62,-117.93
8731,68.65,-69.13
8732,43.95,-60.01
8733,46.47,-84.47
8734,57.90,-131.33
8735,52.08,-111.45
8736,49.03,-112.80
8737,43.00,-80.32
8738,68.72,-68.55
8739,44.23,-78.36
8740,47.95,-53.97
8741,54.27,-113.97
8742,48.95,-54.58
8743,52.08,-101.87
8744,81.82,-71.30
8745,50.66,-99.94
8746,55.28,-114.77
8747,66.24,-128.64
8748,52.36,-108.83
8749,50.37,-114.42
8750,51.42,-124.07
8751,68.60,-92.02
8752,52.40,-106.17
8753,49.03,-111.03
8754,52.87,-118.38
8755,64.23,-79.53
8756,48.07,-84.80
8757,43.00,-79.75
8758,49.38,-126.54
8759,50.23,-125.77
8760,44.10,-78.38
8761,51.82,-105.23
8762,51.18,-111.92
8763,53.23,-108.00
8764,45.50,-74.07
8765,49.45,-100.52
8766,53.48,-112.05
8767,51.27,-105.98
8768,43.33,-81.60
8769,49.98,-126.85
8770,52.37,-126.69
8771,49.18,-121.90
